101;5050;1;1000000;0,000022;0,000070
201;20100;1;1000000;0,000119;0,000200
301;45150;1;1000000;0,000427;0,000388
401;80200;1;1000000;0,001447;0,000727
501;125250;1;1000000;0,001232;0,000996
601;180300;1;1000000;0,003299;0,002261
701;245350;1;1000000;0,003048;0,002272
801;320400;1;1000000;0,003293;0,003176
901;405450;1;1000000;0,007465;0,009764
1001;500500;1;1000000;0,006026;0,006257
1101;605550;1;1000000;0,006974;0,007145
1201;720600;1;1000000;0,007869;0,008514
1301;845650;1;1000000;0,009231;0,011029
1401;980700;1;1000000;0,010337;0,012276
1501;1125750;1;1000000;0,013875;0,015437
1601;1280800;1;1000000;0,014133;0,016525
1701;1445850;1;1000000;0,016217;0,020210
1801;1620900;1;1000000;0,017498;0,020801
1901;1805950;1;1000000;0,018804;0,022709
2001;2001000;1;1000000;0,020825;0,024851
2101;2206050;1;1000000;0,022574;0,027624
2201;2421100;1;1000000;0,024929;0,029530
2301;2646150;1;1000000;0,026929;0,031007
2401;2881200;1;1000000;0,029340;0,034121
2501;3126250;1;1000000;0,031659;0,036928
2601;3381300;1;1000000;0,033487;0,038702
2701;3646350;1;1000000;0,037098;0,045329
2801;3921400;1;1000000;0,039094;0,045944
2901;4206450;1;1000000;0,041596;0,049851
3001;4501500;1;1000000;0,043557;0,052606
3101;4806550;1;1000000;0,046028;0,055701
3201;5121600;1;1000000;0,049544;0,059838
3301;5446650;1;1000000;0,053526;0,063507
3401;5781700;1;1000000;0,056730;0,067078
3501;6126750;1;1000000;0,059681;0,069854
3601;6481800;1;1000000;0,060970;0,074235
3701;6846850;1;1000000;0,065674;0,077847
3801;7221900;1;1000000;0,069121;0,082793
3901;7606950;1;1000000;0,072933;0,086100
4001;8002000;1;1000000;0,077185;0,089221
4101;8407050;1;1000000;0,082553;0,094633
4201;8822100;1;1000000;0,084091;0,098182
4301;9247150;1;1000000;0,086229;0,100694
4401;9682200;1;1000000;0,091400;0,107681
4501;10127250;1;1000000;0,095839;0,110219
4601;10582300;1;1000000;0,099589;0,118181
4701;11047350;1;1000000;0,105911;0,123089
4801;11522400;1;1000000;0,111833;0,131350
4901;12007450;1;1000000;0,115293;0,134640
5001;12502500;1;1000000;0,120085;0,140081
5101;13007550;1;1000000;0,119276;0,143049
5201;13522600;1;1000000;0,130361;0,150400
5301;14047650;1;1000000;0,134222;0,154377
5401;14582700;1;1000000;0,135792;0,158772
5501;15127750;1;1000000;0,141415;0,166446
5601;15682800;1;1000000;0,148082;0,169255
5701;16247850;1;1000000;0,152401;0,175778
5801;16822900;1;1000000;0,157829;0,182562
5901;17407950;1;1000000;0,164939;0,191938
6001;18003000;1;1000000;0,167516;0,194200
6101;18608050;1;1000000;0,174718;0,206894
6201;19223100;1;1000000;0,175776;0,207653
6301;19848150;1;1000000;0,180678;0,214443
6401;20483200;1;1000000;0,192366;0,222508
6501;21128250;1;1000000;0,194886;0,229039
6601;21783300;1;1000000;0,197545;0,231733
6701;22448350;1;1000000;0,206999;0,242429
6801;23123400;1;1000000;0,219646;0,254181
6901;23808450;1;1000000;0,223828;0,258521
7001;24503500;1;1000000;0,230886;0,267839
7101;25208550;1;1000000;0,233376;0,267330
7201;25923600;1;1000000;0,235736;0,275847
7301;26648650;1;1000000;0,242672;0,280087
7401;27383700;1;1000000;0,248945;0,290644
7501;28128750;1;1000000;0,255639;0,299820
7601;28883800;1;1000000;0,263860;0,305994
7701;29648850;1;1000000;0,271107;0,316402
7801;30423900;1;1000000;0,273551;0,318462
7901;31208950;1;1000000;0,284346;0,333615
8001;32004000;1;1000000;0,290493;0,339267
8101;32809050;1;1000000;0,296690;0,343550
8201;33624100;1;1000000;0,302569;0,357774
8301;34449150;1;1000000;0,313759;0,361760
8401;35284200;1;1000000;0,324561;0,367981
8501;36129250;1;1000000;0,324946;0,373479
8601;36984300;1;1000000;0,336228;0,387902
8701;37849350;1;1000000;0,343397;0,394342
8801;38724400;1;1000000;0,353661;0,402892
8901;39609450;1;1000000;0,364574;0,413493
9001;40504500;1;1000000;0,369247;0,421627
9101;41409550;1;1000000;0,378812;0,434966
9201;42324600;1;1000000;0,386038;0,445551
9301;43249650;1;1000000;0,395191;0,451609
9401;44184700;1;1000000;0,409358;0,462975
9501;45129750;1;1000000;0,410710;0,474313
9601;46084800;1;1000000;0,416342;0,477479
9701;47049850;1;1000000;0,425773;0,482087
9801;48024900;1;1000000;0,443424;0,501499
9901;49009950;1;1000000;0,445436;0,507454
10001;50005000;1;1000000;0,463991;0,514652
